VendorID,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,RateCodeID,store_and_fwd_flag,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,year,is_covid_rel
2,2016-07-07 21:36:16,2016-07-07 21:42:44,1.0,1.01,234,107,1.0,N,credit_card,6.0,0.5,0.5,1.46,0.0,0.3,8.76,2016,False
2,2016-07-28 14:28:18,2016-07-28 14:46:12,1.0,2.2,164,144,1.0,N,cash,12.0,0.0,0.5,0.0,0.0,0.3,12.8,2016,False
2,2016-07-05 20:28:25,2016-07-05 20:49:32,1.0,2.59,163,50,1.0,N,credit_card,14.0,0.5,0.5,4.59,0.0,0.3,19.89,2016,False
1,2016-07-11 02:25:55,2016-07-11 02:57:49,1.0,10.5,237,181,1.0,N,cash,34.5,0.5,0.5,0.0,0.0,0.3,35.8,2016,False
1,2016-07-26 19:47:20,2016-07-26 19:56:48,1.0,1.2,143,48,1.0,N,cash,8.0,1.0,0.5,0.0,0.0,0.3,9.8,2016,False
1,2016-07-17 12:15:14,2016-07-17 12:33:34,1.0,4.1,141,249,1.0,N,credit_card,16.0,0.0,0.5,5.0,0.0,0.3,21.8,2016,False
1,2016-08-02 21:16:19,2016-08-02 21:28:34,1.0,2.5,162,262,1.0,N,credit_card,11.0,0.5,0.5,3.65,0.0,0.3,15.95,2016,False
2,2016-08-19 16:45:04,2016-08-19 16:47:38,1.0,0.55,170,137,1.0,N,cash,4.0,1.0,0.5,0.0,0.0,0.3,5.8,2016,False
2,2016-08-03 09:43:46,2016-08-03 09:50:39,4.0,0.49,211,249,1.0,N,credit_card,5.5,0.0,0.5,1.58,0.0,0.3,7.88,2016,False
1,2016-08-08 15:44:56,2016-08-08 15:56:15,1.0,1.0,162,229,1.0,N,cash,8.5,0.0,0.5,0.0,0.0,0.3,9.3,2016,False
1,2016-08-18 09:14:57,2016-08-18 09:38:29,1.0,3.6,48,231,1.0,N,credit_card,17.5,0.0,0.5,4.55,0.0,0.3,22.85,2016,False
1,2016-08-26 11:14:57,2016-08-26 11:19:54,1.0,0.4,48,100,1.0,N,credit_card,5.0,0.0,0.5,1.45,0.0,0.3,7.25,2016,False
1,2016-08-01 13:20:51,2016-08-01 13:43:20,1.0,2.2,107,161,1.0,N,credit_card,15.0,0.0,0.5,1.0,0.0,0.3,16.8,2016,False
1,2016-08-29 21:02:59,2016-08-29 21:52:24,2.0,17.9,132,230,2.0,N,credit_card,52.0,0.0,0.5,11.65,5.54,0.3,69.99,2016,False
1,2016-08-11 13:16:51,2016-08-11 13:36:58,1.0,2.4,246,163,1.0,N,credit_card,14.5,0.0,0.5,0.0,0.0,0.3,15.3,2016,False
1,2016-08-21 14:03:06,2016-08-21 14:14:06,2.0,2.7,261,158,1.0,N,credit_card,11.0,0.0,0.5,2.35,0.0,0.3,14.15,2016,False
2,2016-09-11 16:17:29,2016-09-11 16:24:11,1.0,1.23,239,151,1.0,N,cash,6.5,0.0,0.5,0.0,0.0,0.3,7.3,2016,False
1,2016-09-13 19:17:53,2016-09-13 19:34:15,1.0,3.0,261,40,1.0,N,credit_card,12.5,1.0,0.5,2.0,0.0,0.3,16.3,2016,False
2,2016-09-09 14:01:21,2016-09-09 14:13:13,1.0,1.32,234,211,1.0,N,credit_card,8.5,0.0,0.5,1.86,0.0,0.3,11.16,2016,False
2,2016-09-19 14:13:48,2016-09-19 14:20:45,1.0,0.75,68,186,1.0,N,credit_card,6.0,0.0,0.5,1.22,0.0,0.3,8.02,2016,False
2,2016-09-23 14:24:52,2016-09-23 15:08:53,5.0,12.57,113,138,1.0,N,credit_card,40.5,0.0,0.5,9.37,5.54,0.3,56.21,2016,False
2,2016-09-14 17:19:36,2016-09-14 17:40:21,2.0,2.48,140,137,1.0,N,cash,14.5,1.0,0.5,0.0,0.0,0.3,16.3,2016,False
2,2016-09-14 12:52:10,2016-09-14 13:12:04,2.0,0.98,161,229,1.0,N,cash,12.5,0.0,0.5,0.0,0.0,0.3,13.3,2016,False
1,2016-09-14 23:06:40,2016-09-14 23:14:53,1.0,1.1,164,161,1.0,N,cash,7.0,0.5,0.5,0.0,0.0,0.3,8.3,2016,False
1,2016-09-25 18:12:11,2016-09-25 18:37:30,3.0,3.6,231,100,1.0,N,cash,17.5,0.0,0.5,0.0,0.0,0.3,18.3,2016,False
2,2016-09-21 13:23:39,2016-09-21 13:40:05,4.0,0.78,237,141,1.0,N,cash,10.5,0.0,0.5,0.0,0.0,0.3,11.3,2016,False
2,2016-10-03 19:04:39,2016-10-03 19:21:36,1.0,2.55,161,114,1.0,N,credit_card,12.5,1.0,0.5,2.86,0.0,0.3,17.16,2016,False
2,2016-10-14 19:50:50,2016-10-14 20:02:41,5.0,1.83,142,236,1.0,N,credit_card,10.0,1.0,0.5,2.36,0.0,0.3,14.16,2016,False
2,2016-10-28 11:21:20,2016-10-28 11:36:11,1.0,5.69,87,162,1.0,N,cash,18.0,0.0,0.5,0.0,0.0,0.3,18.8,2016,False
1,2016-10-20 12:59:45,2016-10-20 13:19:48,1.0,1.6,100,142,1.0,N,cash,13.0,0.0,0.5,0.0,0.0,0.3,13.8,2016,False
1,2016-10-03 00:29:34,2016-10-03 00:41:22,1.0,3.2,238,116,1.0,N,cash,12.0,0.5,0.5,0.0,0.0,0.3,13.3,2016,False
2,2016-10-03 22:21:40,2016-10-03 22:31:42,1.0,1.03,163,186,1.0,N,cash,8.0,0.5,0.5,0.0,0.0,0.3,9.3,2016,False
1,2016-10-29 03:42:28,2016-10-29 03:45:20,1.0,0.8,50,50,1.0,N,credit_card,4.5,0.5,0.5,1.15,0.0,0.3,6.95,2016,False
2,2016-10-30 17:04:34,2016-10-30 17:26:35,5.0,6.8,140,231,1.0,N,credit_card,22.0,0.0,0.5,4.56,0.0,0.3,27.36,2016,False
2,2016-10-07 23:44:19,2016-10-07 23:47:18,1.0,0.72,249,211,1.0,N,credit_card,4.5,0.5,0.5,1.16,0.0,0.3,6.96,2016,False
2,2016-10-14 18:31:31,2016-10-14 18:41:18,1.0,1.53,164,137,1.0,N,credit_card,8.5,1.0,0.5,2.06,0.0,0.3,12.36,2016,False
2,2016-11-23 17:34:14,2016-11-23 17:43:48,2.0,0.98,164,48,1.0,N,cash,7.5,1.0,0.5,0.0,0.0,0.3,9.3,2016,False
2,2016-11-08 18:19:28,2016-11-08 18:22:48,1.0,0.22,237,237,1.0,N,credit_card,4.0,0.0,0.5,1.2,0.0,0.3,6.0,2016,False
2,2016-11-25 08:53:35,2016-11-25 09:00:23,2.0,1.9,79,233,1.0,N,credit_card,8.0,0.0,0.5,1.76,0.0,0.3,10.56,2016,False
2,2016-11-10 09:29:56,2016-11-10 09:56:28,1.0,3.03,231,246,1.0,N,credit_card,18.0,0.0,0.5,3.76,0.0,0.3,22.56,2016,False
1,2016-11-19 21:09:57,2016-11-19 21:21:00,2.0,1.8,239,263,1.0,N,cash,9.5,0.5,0.5,0.0,0.0,0.3,10.8,2016,False
2,2016-11-12 17:19:22,2016-11-12 17:30:48,6.0,1.35,239,238,1.0,N,cash,9.0,0.0,0.5,0.0,0.0,0.3,9.8,2016,False
1,2016-11-14 23:43:23,2016-11-15 00:01:59,2.0,9.4,138,186,1.0,N,credit_card,27.0,0.5,0.5,6.75,5.54,0.3,40.59,2016,False
2,2016-11-21 11:08:21,2016-11-21 11:18:46,2.0,1.3,137,233,1.0,N,credit_card,8.5,0.0,0.5,1.86,0.0,0.3,11.16,2016,False
2,2016-11-26 21:21:15,2016-11-26 21:32:41,1.0,0.58,161,230,1.0,N,credit_card,8.0,0.5,0.5,0.0,0.0,0.3,9.3,2016,False
2,2016-11-23 20:50:13,2016-11-23 21:03:19,1.0,1.57,48,100,1.0,N,cash,9.5,0.5,0.5,0.0,0.0,0.3,10.8,2016,False
2,2016-12-10 17:03:53,2016-12-10 17:19:51,1.0,1.69,233,163,1.0,N,cash,11.0,0.0,0.5,0.0,0.0,0.3,11.8,2016,False
2,2016-12-03 13:12:26,2016-12-03 13:41:09,1.0,4.04,236,166,1.0,N,cash,20.5,0.0,0.5,0.0,0.0,0.3,21.3,2016,False
2,2016-12-09 10:07:11,2016-12-09 10:11:43,1.0,0.85,151,151,1.0,N,cash,5.5,0.0,0.5,0.0,0.0,0.3,6.3,2016,False
2,2016-12-10 19:28:58,2016-12-10 19:37:59,1.0,0.85,170,107,1.0,N,cash,7.0,0.0,0.5,0.0,0.0,0.3,7.8,2016,False
2,2016-12-17 18:06:00,2016-12-17 18:20:20,1.0,1.97,186,48,1.0,N,cash,11.0,0.0,0.5,0.0,0.0,0.3,11.8,2016,False
2,2016-12-09 12:57:37,2016-12-09 13:21:49,5.0,1.27,142,230,1.0,N,credit_card,15.0,0.0,0.5,1.5,0.0,0.3,17.3,2016,False
2,2016-12-27 16:39:45,2016-12-27 16:59:20,1.0,5.64,138,157,1.0,N,credit_card,19.0,1.0,0.5,4.16,0.0,0.3,24.96,2016,False
2,2016-12-29 17:31:48,2016-12-29 17:34:40,1.0,0.58,114,113,1.0,N,credit_card,4.0,1.0,0.5,1.16,0.0,0.3,6.96,2016,False
2,2016-12-14 02:39:29,2016-12-14 02:41:51,6.0,0.48,230,230,1.0,N,credit_card,4.0,0.5,0.5,1.06,0.0,0.3,6.36,2016,False
1,2016-12-21 14:30:49,2016-12-21 14:40:46,1.0,0.9,234,164,1.0,N,credit_card,7.5,0.0,0.5,1.65,0.0,0.3,9.95,2016,False
2,2017-01-24 22:12:46,2017-01-24 22:14:27,1.0,0.62,238,238,1.0,N,credit_card,4.0,0.5,0.5,1.06,0.0,0.3,6.36,2017,False
2,2017-01-02 15:46:44,2017-01-02 15:49:29,1.0,0.33,142,163,1.0,N,cash,4.0,0.0,0.5,0.0,0.0,0.3,4.8,2017,False
2,2017-01-01 01:32:08,2017-01-01 01:43:47,1.0,0.53,68,249,1.0,N,cash,8.5,0.5,0.5,0.0,0.0,0.3,9.8,2017,False
1,2017-01-15 19:47:58,2017-01-15 19:56:08,2.0,1.2,144,114,1.0,N,credit_card,7.5,0.0,0.5,1.65,0.0,0.3,9.95,2017,False
2,2017-01-21 07:48:03,2017-01-21 08:01:47,2.0,4.16,239,234,1.0,N,cash,14.5,0.0,0.5,0.0,0.0,0.3,15.3,2017,False
1,2017-01-12 12:43:24,2017-01-12 12:46:27,1.0,0.5,237,141,1.0,N,credit_card,4.0,0.0,0.5,1.0,0.0,0.3,5.8,2017,False
1,2017-01-10 12:46:19,2017-01-10 13:08:28,1.0,6.5,166,90,1.0,N,credit_card,22.5,0.0,0.5,4.65,0.0,0.3,27.95,2017,False
1,2017-01-02 22:05:24,2017-01-02 22:27:53,1.0,10.4,138,234,1.0,N,credit_card,30.0,0.5,0.5,7.35,5.54,0.3,44.19,2017,False
2,2017-01-29 16:51:10,2017-01-29 17:23:00,2.0,7.56,261,140,1.0,N,credit_card,29.5,0.0,0.5,6.06,0.0,0.3,36.36,2017,False
2,2017-01-19 20:43:54,2017-01-19 20:54:17,1.0,1.55,211,13,1.0,N,credit_card,8.5,0.5,0.5,1.96,0.0,0.3,11.76,2017,False
2,2017-02-09 19:58:22,2017-02-09 20:18:39,1.0,2.01,186,142,1.0,N,credit_card,14.0,1.0,0.5,3.16,0.0,0.3,18.96,2017,False
2,2017-02-11 20:58:32,2017-02-11 21:07:04,1.0,1.32,264,264,1.0,N,cash,7.5,0.5,0.5,0.0,0.0,0.3,8.8,2017,False
2,2017-02-25 02:21:59,2017-02-25 02:36:23,1.0,4.03,4,255,1.0,N,credit_card,14.5,0.5,0.5,3.16,0.0,0.3,18.96,2017,False
1,2017-02-09 15:18:17,2017-02-09 15:31:02,1.0,1.8,234,230,1.0,Y,cash,10.0,0.0,0.5,0.0,0.0,0.3,10.8,2017,False
2,2017-02-22 00:27:05,2017-02-22 00:39:51,1.0,2.51,79,209,1.0,N,credit_card,11.0,0.5,0.5,2.46,0.0,0.3,14.76,2017,False
2,2017-02-03 10:11:04,2017-02-03 10:21:11,5.0,1.25,229,233,1.0,N,credit_card,8.0,0.0,0.5,0.0,0.0,0.3,8.8,2017,False
2,2017-02-27 16:57:31,2017-02-27 17:06:14,1.0,2.03,246,163,1.0,N,cash,8.5,1.0,0.5,0.0,0.0,0.3,10.3,2017,False
2,2017-02-02 06:01:34,2017-02-02 06:04:59,1.0,0.77,162,100,1.0,N,credit_card,5.0,0.0,0.5,0.7,0.0,0.3,6.5,2017,False
1,2017-02-23 08:15:04,2017-02-23 08:19:58,1.0,0.7,237,236,1.0,N,credit_card,5.5,0.0,0.5,1.0,0.0,0.3,7.3,2017,False
2,2017-02-25 17:44:04,2017-02-25 17:58:51,4.0,2.46,230,113,1.0,N,credit_card,11.0,0.0,0.5,2.95,0.0,0.3,14.75,2017,False
1,2017-03-02 16:24:27,2017-03-02 16:46:31,1.0,4.1,230,166,1.0,N,cash,17.0,1.0,0.5,0.0,0.0,0.3,18.8,2017,False
1,2017-03-28 08:33:40,2017-03-28 08:36:30,1.0,0.3,237,236,1.0,N,cash,4.0,0.0,0.5,0.0,0.0,0.3,4.8,2017,False
1,2017-03-05 22:21:35,2017-03-05 22:30:26,2.0,2.0,141,161,1.0,N,credit_card,9.0,0.5,0.5,2.05,0.0,0.3,12.35,2017,False
1,2017-03-12 23:01:35,2017-03-12 23:02:48,1.0,0.1,4,4,1.0,N,cash,3.0,0.5,0.5,0.0,0.0,0.3,4.3,2017,False
1,2017-03-31 10:02:04,2017-03-31 10:09:45,2.0,0.8,230,161,1.0,N,cash,6.5,0.0,0.5,0.0,0.0,0.3,7.3,2017,False
2,2017-03-27 09:32:32,2017-03-27 09:50:21,2.0,2.36,162,114,1.0,N,credit_card,12.5,0.0,0.5,2.0,0.0,0.3,15.3,2017,False
1,2017-03-24 00:50:20,2017-03-24 01:09:42,1.0,8.5,132,192,1.0,N,cash,26.0,0.5,0.5,0.0,0.0,0.3,27.3,2017,False
1,2017-03-11 22:12:07,2017-03-11 22:30:36,1.0,4.2,142,7,1.0,N,credit_card,16.0,0.5,0.5,3.45,0.0,0.3,20.75,2017,False
2,2017-03-19 06:13:25,2017-03-19 06:32:12,1.0,4.65,231,255,1.0,N,credit_card,17.5,0.0,0.5,3.66,0.0,0.3,21.96,2017,False
1,2017-03-08 14:04:52,2017-03-08 14:11:05,1.0,0.7,236,75,1.0,N,cash,6.0,0.0,0.5,0.0,0.0,0.3,6.8,2017,False
2,2017-04-02 17:02:21,2017-04-02 17:24:22,2.0,3.37,141,90,1.0,N,credit_card,16.5,0.0,0.5,1.7,0.0,0.3,19.0,2017,False
1,2017-04-22 17:01:42,2017-04-22 17:16:30,2.0,3.2,164,75,1.0,N,credit_card,13.0,0.0,0.5,1.75,0.0,0.3,15.55,2017,False
1,2017-04-11 14:11:40,2017-04-11 14:22:38,1.0,1.6,151,41,1.0,N,credit_card,9.0,0.0,0.5,1.2,0.0,0.3,11.0,2017,False
1,2017-04-25 20:41:53,2017-04-25 20:48:27,1.0,0.6,141,229,1.0,N,cash,6.0,0.5,0.5,0.0,0.0,0.3,7.3,2017,False
2,2017-04-10 13:42:10,2017-04-10 13:47:08,2.0,0.6,236,263,1.0,N,credit_card,5.0,0.0,0.5,1.16,0.0,0.3,6.96,2017,False
2,2017-04-29 01:04:54,2017-04-29 01:32:11,1.0,3.78,142,114,1.0,N,credit_card,18.5,0.5,0.5,3.0,0.0,0.3,22.8,2017,False
2,2017-04-13 23:48:52,2017-04-13 23:58:26,1.0,1.74,234,100,1.0,N,credit_card,8.5,0.5,0.5,2.0,0.0,0.3,11.8,2017,False
1,2017-04-06 11:52:41,2017-04-06 12:24:47,1.0,1.7,158,100,1.0,N,credit_card,19.5,0.0,0.5,4.05,0.0,0.3,24.35,2017,False
2,2017-04-03 09:47:06,2017-04-03 10:07:41,1.0,2.43,113,237,1.0,N,credit_card,14.5,0.0,0.5,3.06,0.0,0.3,18.36,2017,False
2,2017-04-19 14:18:17,2017-04-19 14:27:55,1.0,1.23,142,48,1.0,N,credit_card,8.0,0.0,0.5,2.64,0.0,0.3,11.44,2017,False
1,2017-05-14 15:15:49,2017-05-14 15:21:47,1.0,0.8,238,239,1.0,N,credit_card,6.0,0.0,0.5,1.35,0.0,0.3,8.15,2017,False
2,2017-05-21 09:58:13,2017-05-21 10:05:02,5.0,1.26,50,186,1.0,N,credit_card,7.0,0.0,0.5,1.95,0.0,0.3,9.75,2017,False
1,2017-05-10 14:27:02,2017-05-10 14:39:37,2.0,1.5,236,239,1.0,N,credit_card,9.5,0.0,0.5,1.25,0.0,0.3,11.55,2017,False
1,2017-05-01 19:05:32,2017-05-01 19:09:31,1.0,0.5,140,141,1.0,N,credit_card,4.5,1.0,0.5,1.25,0.0,0.3,7.55,2017,False
1,2017-05-25 20:52:00,2017-05-25 21:04:39,1.0,1.4,79,148,1.0,N,cash,9.5,0.5,0.5,0.0,0.0,0.3,10.8,2017,False
2,2017-05-13 17:04:18,2017-05-13 17:09:13,3.0,0.5,237,229,1.0,N,cash,5.0,0.0,0.5,0.0,0.0,0.3,5.8,2017,False
2,2017-05-09 21:47:24,2017-05-09 22:08:59,1.0,4.67,234,238,1.0,N,credit_card,17.5,0.5,0.5,3.76,0.0,0.3,22.56,2017,False
2,2017-05-09 15:28:39,2017-05-09 15:57:42,1.0,3.08,164,263,1.0,N,credit_card,18.5,0.0,0.5,1.5,0.0,0.3,20.8,2017,False
2,2017-05-22 14:00:14,2017-05-22 14:06:54,1.0,0.77,236,237,1.0,N,cash,6.0,0.0,0.5,0.0,0.0,0.3,6.8,2017,False
1,2017-05-31 15:31:22,2017-05-31 16:20:13,1.0,11.6,138,100,1.0,N,cash,40.0,0.0,0.5,0.0,5.76,0.3,46.56,2017,False
1,2017-06-11 10:21:31,2017-06-11 10:27:06,1.0,1.0,239,142,1.0,N,credit_card,6.0,0.0,0.5,1.0,0.0,0.3,7.8,2017,False
2,2017-06-15 22:30:27,2017-06-15 22:38:22,1.0,0.96,48,230,1.0,N,cash,7.0,0.5,0.5,0.0,0.0,0.3,8.3,2017,False
1,2017-06-08 19:10:27,2017-06-08 19:18:32,1.0,1.3,236,237,1.0,Y,credit_card,7.5,1.0,0.5,1.0,0.0,0.3,10.3,2017,False
2,2017-06-15 08:17:45,2017-06-15 08:20:44,1.0,0.42,90,234,1.0,N,credit_card,4.0,0.0,0.5,1.2,0.0,0.3,6.0,2017,False
1,2017-06-28 15:39:16,2017-06-28 15:48:32,1.0,1.6,43,142,1.0,N,credit_card,8.5,0.0,0.5,0.0,0.0,0.3,9.3,2017,False
2,2017-06-18 01:04:42,2017-06-18 01:11:36,1.0,1.39,142,236,1.0,N,credit_card,7.5,0.5,0.5,0.0,0.0,0.3,8.8,2017,False
1,2017-06-23 08:17:32,2017-06-23 08:27:43,1.0,1.6,142,237,1.0,N,credit_card,9.0,0.0,0.5,1.96,0.0,0.3,11.76,2017,False
2,2017-06-28 06:44:24,2017-06-28 06:48:13,2.0,0.53,48,68,1.0,N,cash,4.5,0.0,0.5,0.0,0.0,0.3,5.3,2017,False
2,2017-06-01 15:05:19,2017-06-01 15:17:38,1.0,1.11,161,186,1.0,N,credit_card,9.0,0.0,0.5,1.96,0.0,0.3,11.76,2017,False
1,2017-06-01 15:07:19,2017-06-01 15:52:48,1.0,14.0,13,1,3.0,N,credit_card,62.5,0.0,0.0,14.65,10.5,0.3,87.95,2017,False
1,2017-07-02 04:34:55,2017-07-02 04:49:35,1.0,4.2,79,37,1.0,N,cash,15.0,0.5,0.5,0.0,0.0,0.3,16.3,2017,False
1,2017-07-12 19:34:23,2017-07-12 19:41:54,1.0,0.5,90,234,1.0,N,credit_card,6.0,1.0,0.5,1.1,0.0,0.3,8.9,2017,False
2,2017-07-16 14:38:35,2017-07-16 14:49:07,2.0,1.94,229,262,1.0,N,cash,9.5,0.0,0.5,0.0,0.0,0.3,10.3,2017,False
2,2017-07-23 15:49:17,2017-07-23 15:53:37,1.0,0.83,230,43,1.0,N,credit_card,5.5,0.0,0.5,1.26,0.0,0.3,7.56,2017,False
2,2017-07-17 21:34:35,2017-07-17 21:39:46,1.0,1.08,87,148,1.0,N,credit_card,6.0,0.5,0.5,1.46,0.0,0.3,8.76,2017,False
2,2017-07-17 07:05:48,2017-07-17 07:27:12,1.0,8.37,263,138,1.0,N,cash,26.0,0.0,0.5,0.0,5.76,0.3,32.56,2017,False
2,2017-07-13 16:09:47,2017-07-13 16:21:10,1.0,1.42,162,50,1.0,N,credit_card,9.0,1.0,0.5,3.24,0.0,0.3,14.04,2017,False
2,2017-07-30 14:56:53,2017-07-30 15:05:47,1.0,2.59,107,140,1.0,N,cash,10.0,0.0,0.5,0.0,0.0,0.3,10.8,2017,False
2,2017-07-02 03:19:11,2017-07-02 03:53:42,1.0,7.7,114,14,1.0,N,cash,29.0,0.5,0.5,0.0,0.0,0.3,30.3,2017,False
2,2017-07-16 22:06:08,2017-07-16 22:08:53,1.0,0.64,236,75,1.0,N,credit_card,4.5,0.5,0.5,0.87,0.0,0.3,6.67,2017,False
2,2017-08-18 10:37:41,2017-08-18 11:01:38,2.0,6.45,137,112,1.0,N,cash,22.5,0.0,0.5,0.0,0.0,0.3,23.3,2017,False
1,2017-08-29 09:12:40,2017-08-29 09:36:45,1.0,2.1,263,161,1.0,N,credit_card,16.0,0.0,0.5,3.36,0.0,0.3,20.16,2017,False
2,2017-08-26 23:32:55,2017-08-26 23:40:14,1.0,1.11,230,161,1.0,N,cash,6.5,0.5,0.5,0.0,0.0,0.3,7.8,2017,False
1,2017-08-16 08:22:36,2017-08-16 08:31:46,1.0,1.5,158,234,1.0,N,credit_card,8.0,0.0,0.5,2.2,0.0,0.3,11.0,2017,False
2,2017-08-15 18:33:15,2017-08-15 18:41:22,6.0,1.21,255,112,1.0,N,credit_card,7.0,1.0,0.5,1.76,0.0,0.3,10.56,2017,False
2,2017-08-08 14:57:02,2017-08-08 15:15:32,1.0,1.52,68,161,1.0,N,cash,12.0,0.0,0.5,0.0,0.0,0.3,12.8,2017,False
1,2017-08-21 08:35:38,2017-08-21 08:43:20,1.0,1.1,50,230,1.0,N,credit_card,7.0,0.0,0.5,1.55,0.0,0.3,9.35,2017,False
1,2017-08-20 06:31:34,2017-08-20 06:39:05,1.0,2.1,138,138,1.0,N,cash,8.5,0.0,0.5,0.0,0.0,0.3,9.3,2017,False
2,2017-08-14 09:05:11,2017-08-14 09:24:34,3.0,2.92,142,158,1.0,N,credit_card,14.5,0.0,0.5,3.82,0.0,0.3,19.12,2017,False
1,2017-08-06 12:21:26,2017-08-06 12:28:58,1.0,1.3,239,238,1.0,N,cash,7.5,0.0,0.5,0.0,0.0,0.3,8.3,2017,False
1,2017-09-24 16:48:06,2017-09-24 16:57:33,1.0,2.1,231,90,1.0,N,credit_card,9.5,0.0,0.5,1.0,0.0,0.3,11.3,2017,False
2,2017-09-29 05:51:22,2017-09-29 06:15:05,1.0,12.22,230,138,1.0,N,credit_card,34.5,0.5,0.5,12.47,5.76,0.3,54.03,2017,False
2,2017-09-08 08:48:41,2017-09-08 09:05:24,1.0,1.79,229,236,1.0,N,credit_card,12.0,0.0,0.5,2.56,0.0,0.3,15.36,2017,False
2,2017-09-08 07:09:39,2017-09-08 07:55:09,2.0,21.59,230,1,3.0,N,credit_card,76.5,0.0,0.0,17.86,12.5,0.3,107.16,2017,False
2,2017-09-22 23:16:31,2017-09-22 23:33:44,5.0,2.78,100,238,1.0,N,credit_card,13.0,0.5,0.5,2.86,0.0,0.3,17.16,2017,False
1,2017-09-29 12:14:12,2017-09-29 12:53:50,3.0,10.5,138,230,1.0,N,cash,34.5,0.0,0.5,0.0,5.76,0.3,41.06,2017,False
1,2017-09-28 22:17:03,2017-09-28 22:27:14,1.0,1.0,170,107,1.0,Y,cash,8.0,0.5,0.5,0.0,0.0,0.3,9.3,2017,False
2,2017-09-19 18:15:31,2017-09-19 18:23:46,4.0,1.33,238,236,1.0,N,credit_card,7.5,1.0,0.5,1.86,0.0,0.3,11.16,2017,False
1,2017-09-16 16:33:24,2017-09-16 16:39:14,1.0,0.9,233,233,1.0,N,credit_card,6.0,0.0,0.5,1.35,0.0,0.3,8.15,2017,False
2,2017-09-09 22:34:49,2017-09-09 22:42:28,1.0,2.31,261,158,1.0,N,credit_card,9.0,0.5,0.5,1.0,0.0,0.3,11.3,2017,False
2,2017-10-25 18:06:16,2017-10-25 18:13:53,1.0,0.65,234,170,1.0,N,credit_card,6.5,1.0,0.5,2.08,0.0,0.3,10.38,2017,False
1,2017-10-06 06:41:34,2017-10-06 06:46:09,1.0,0.5,75,41,1.0,N,credit_card,5.0,0.0,0.5,3.0,0.0,0.3,8.8,2017,False
2,2017-10-31 20:47:20,2017-10-31 20:58:59,1.0,1.86,161,141,1.0,N,credit_card,9.5,0.5,0.5,2.16,0.0,0.3,12.96,2017,False
2,2017-10-30 15:21:32,2017-10-30 15:56:29,1.0,19.04,132,11,1.0,N,cash,51.5,0.0,0.5,0.0,0.0,0.3,52.3,2017,False
2,2017-10-06 22:59:31,2017-10-06 23:13:24,2.0,1.5,107,186,1.0,N,credit_card,10.0,0.5,0.5,3.39,0.0,0.3,14.69,2017,False
1,2017-10-02 16:15:58,2017-10-02 16:40:56,1.0,2.9,125,87,1.0,N,credit_card,16.5,1.0,0.5,2.0,0.0,0.3,20.3,2017,False
1,2017-10-30 10:27:28,2017-10-30 10:28:35,1.0,0.6,237,237,1.0,N,dispute,3.0,0.0,0.5,0.0,0.0,0.3,3.8,2017,False
1,2017-10-18 06:20:52,2017-10-18 06:32:18,1.0,3.5,263,234,1.0,N,credit_card,12.5,0.0,0.5,2.65,0.0,0.3,15.95,2017,False
1,2017-10-13 15:39:21,2017-10-13 15:44:35,1.0,0.9,141,236,1.0,N,credit_card,5.5,0.0,0.5,1.25,0.0,0.3,7.55,2017,False
1,2017-10-18 14:47:31,2017-10-18 15:07:27,2.0,3.7,4,112,1.0,N,credit_card,16.0,0.0,0.5,3.35,0.0,0.3,20.15,2017,False
2,2017-11-19 00:54:43,2017-11-19 01:21:06,1.0,6.49,249,181,1.0,N,credit_card,23.0,0.5,0.5,7.52,5.76,0.3,37.58,2017,False
1,2017-11-15 15:28:51,2017-11-15 15:41:33,1.0,0.9,234,107,1.0,N,credit_card,9.0,0.0,0.5,1.95,0.0,0.3,11.75,2017,False
2,2017-11-06 12:18:42,2017-11-06 12:56:15,2.0,6.5,163,255,1.0,N,cash,27.0,0.0,0.5,0.0,0.0,0.3,27.8,2017,False
1,2017-11-01 09:58:42,2017-11-01 10:36:29,1.0,10.1,236,25,1.0,N,credit_card,34.0,0.0,0.5,6.95,0.0,0.3,41.75,2017,False
1,2017-11-04 13:14:57,2017-11-04 13:33:45,1.0,5.0,232,237,1.0,N,credit_card,19.0,0.0,0.5,3.95,0.0,0.3,23.75,2017,False
1,2017-11-19 04:34:37,2017-11-19 04:34:44,1.0,0.0,125,125,1.0,N,no_charge,2.5,0.5,0.5,0.0,0.0,0.3,3.8,2017,False
2,2017-11-15 22:27:13,2017-11-15 22:35:48,2.0,1.68,125,107,1.0,N,credit_card,8.0,0.5,0.5,1.67,0.0,0.3,10.97,2017,False
1,2017-11-09 11:28:21,2017-11-09 11:46:27,1.0,3.0,13,90,1.0,N,credit_card,14.5,0.0,0.5,3.05,0.0,0.3,18.35,2017,False
1,2017-11-08 16:08:27,2017-11-08 16:19:57,2.0,1.6,48,249,1.0,N,cash,9.5,0.0,0.5,0.0,0.0,0.3,10.3,2017,False
1,2017-11-16 16:38:12,2017-11-16 16:46:22,1.0,1.6,162,107,1.0,N,credit_card,8.0,1.0,0.5,1.95,0.0,0.3,11.75,2017,False
